Tumor_Sample_Barcode	low	true	high
TCGA-VS-AA62-01A-11D-A42O-09	0.6567201479482181	0.9630882484427622	1.6701065331793092
TCGA-WL-A834-01A-11D-A351-09	0.49528532073986625	0.7539167008491542	1.207987815197157
TCGA-XS-A8TJ-01A-11D-A36J-09	0.8074394980579624	1.1961158461603698	2.0180368709516694
TCGA-ZJ-A8QO-01A-11D-A37N-09	0.5637593316327725	0.8771306818181819	1.5979626972740315
TCGA-ZJ-A8QR-01A-11D-A37N-09	0.7183163627752782	1.0688577477568304	1.6908762057877813
TCGA-ZJ-AAX4-01A-11D-A42O-09	0.4429026621441053	0.7620817843866171	1.3996971109040075
TCGA-ZJ-AAX8-01A-11D-A42O-09	0.38167841563278604	0.7507571831634711	1.4611940298507462
TCGA-ZJ-AAXA-01A-11D-A42O-09	0.5542014111610006	0.8115315183226883	1.3392981640715782
TCGA-ZJ-AAXB-01A-11D-A42O-09	0.7323585381956581	1.0200982261380156	1.5680116547054679
TCGA-ZJ-AAXD-01A-21D-A42O-09	0.7193845415554422	1.0658179848320695	1.5335527690700104
TCGA-ZJ-AAXF-01A-31D-A42O-09	0.4631934566145093	0.801551862967572	1.326225045372051
TCGA-ZJ-AAXI-01A-11D-A42O-09	0.6012613875262789	1.0785600540462288	1.4785002077274616
TCGA-ZJ-AAXJ-01A-11D-A42O-09	0.4882080794403069	0.6900260352095213	1.062512657179152
TCGA-ZJ-AAXN-01A-11D-A42O-09	0.8051138238205213	1.4955291161690807	3.092165898617511
TCGA-ZJ-AAXT-01A-11D-A42O-09	0.5622435020519836	0.9076678903306316	1.3162536309632848
TCGA-ZJ-AAXU-01A-11D-A42O-09	0.6816023293510235	0.822827051895482	1.0311659222745857
TCGA-ZJ-AB0H-01A-11D-A42O-09	0.6065378955114055	0.8901831016986543	1.3130431639444997
TCGA-ZJ-AB0I-01A-11D-A42O-09	0.7237738737561377	1.248558870154201	1.9559846797504106
TCGA-ZX-AA5X-01A-11D-A42O-09	0.7893772893772895	1.4372219890893831	2.5111254607581994
